# Zeit / s, Strecke / m
390.21902,38.14446
390.27903,38.57892
390.33903,39.01234
390.39904,39.44713
390.45905,39.87943
390.51905,40.30950
390.57906,40.73994
390.63906,41.17096
390.69907,41.60081
390.75908,42.03254
390.81908,42.46261
390.87909,42.89490
390.93909,43.32457
390.99910,43.75572
391.05911,44.18910
391.11911,44.62120
391.17912,45.05326
391.23912,45.48235
391.29913,45.91061
391.35914,46.33835
391.41914,46.77066
391.47915,47.20138
391.53915,47.63242
391.59916,48.06190
391.65917,48.49441
391.71917,48.92312
391.77918,49.35014
391.83918,49.78081
391.89919,50.20819
391.95920,50.63915
392.01920,51.06486
392.07921,51.49294
392.13921,51.92508
392.19922,52.35497
392.25923,52.78265
392.31923,53.20991
392.37924,53.64031
392.43924,54.06719
392.49925,54.49596
392.55926,54.92410
392.61926,55.35228
392.67927,55.77965
392.73927,56.20595
392.79928,56.63505
392.85929,57.06395
392.91929,57.49119
392.97930,57.91841
393.03930,58.34560
393.09931,58.77444
393.15932,59.20284
393.21932,59.63172
393.27933,60.05907
393.33933,60.48651
393.39934,60.91689
393.45935,61.34519
393.51935,61.77508
393.57936,62.20124
393.63936,62.62949
393.69937,63.05824
393.75938,63.48818
393.81938,63.91161
393.87939,64.33951
393.93939,64.76813
393.99940,65.19759
394.05941,65.62584
394.11941,66.05320
394.17942,66.47794
394.23942,66.90627
394.29943,67.33097
394.35944,67.75565
394.41944,68.18248
394.47945,68.60902
394.53945,69.03917
394.59946,69.46372
394.65947,69.88894
394.71947,70.31501
394.77948,70.73991
394.83948,71.16750
394.89949,71.59068
394.95950,72.01850
395.01950,72.44237
395.07951,72.86930
395.13951,73.29799
395.19952,73.72705
395.25953,74.15040
395.31953,74.57411
395.37954,75.00140
395.43954,75.42683
395.49955,75.85160
395.55956,76.27648
395.61956,76.70274
395.67957,77.12583
395.73957,77.54986
395.79958,77.97503
395.85959,78.39935
395.91959,78.82440
395.97960,79.25152
396.03960,79.67871
396.09961,80.10499
396.15962,80.52870
396.21962,80.95278
396.27963,81.37566
396.33963,81.79920
396.39964,82.22449
396.45965,82.65192
396.51965,83.07811
396.57966,83.50186
396.63966,83.92568
396.69967,84.35332
396.75968,84.77624
396.81968,85.20226
396.87969,85.62394
396.93969,86.04739
396.99970,86.47128
397.05971,86.89358
397.11971,87.31776
397.17972,87.74000
397.23972,88.16450
397.29973,88.58775
397.35974,89.01034
397.41974,89.43473
397.47975,89.85528
397.53975,90.27874
397.59976,90.70102
397.65977,91.12457
397.71977,91.54858
397.77978,91.96790
397.83978,92.38902
397.89979,92.81317
397.95980,93.23727
398.01980,93.65960
398.07981,94.08295
398.13981,94.50512
398.19982,94.92404
398.25983,95.34577
398.31983,95.76825
398.37984,96.18976
398.43984,96.60871
398.49985,97.02845
398.55986,97.44833
398.61986,97.86716
398.67987,98.29111
398.73987,98.71121
398.79988,99.13439
398.85989,99.55491
398.91989,99.97709
398.97990,100.39804
399.03990,100.81811
399.09991,101.23720
399.15992,101.65853
399.21992,102.07940
399.27993,102.50280
399.33993,102.92433
399.39994,103.34385
399.45995,103.76361
399.51995,104.18679
399.57996,104.60916
399.63996,105.02906
399.69997,105.44803
399.75998,105.86902
399.81998,106.28768
399.87999,106.70785
399.93999,107.12915
400.00000,107.54957
400.06001,107.96910
400.12001,108.38642
400.18002,108.80516
400.24002,109.22903
400.30003,109.64805
400.36004,110.06682
400.42004,110.48617
400.48005,110.90268
400.54005,111.32135
400.60006,111.74318
400.66007,112.16259
400.72007,112.58136
400.78008,113.00195
400.84008,113.42178
400.90009,113.83906
400.96010,114.25787
401.02010,114.67611
401.08011,115.09652
401.14011,115.51617
401.20012,115.93444
401.26013,116.35243
401.32013,116.77031
401.38014,117.19112
401.44014,117.60689
401.50015,118.02420
401.56016,118.44437
401.62016,118.86514
401.68017,119.28464
401.74017,119.70321
401.80018,120.12109
401.86019,120.54164
401.92019,120.95900
401.98020,121.37575
402.04020,121.79518
402.10021,122.21618
402.16022,122.63573
402.22022,123.05327
402.28023,123.47368
402.34023,123.88923
402.40024,124.30474
402.46025,124.72272
402.52025,125.13702
402.58026,125.55307
402.64026,0.30579
402.70027,0.72504
402.76028,1.14618
402.82028,1.56520
402.88029,1.98447
402.94029,2.40376
403.00030,2.82008
403.06031,3.23973
403.12031,3.65761
403.18032,4.07752
403.24032,4.49507
403.30033,4.91279
403.36034,5.32637
403.42034,5.74110
403.48035,6.15665
403.54035,6.57581
403.60036,6.99284
403.66037,7.41214
403.72037,7.83012
403.78038,8.24559
403.84038,8.66081
403.90039,9.08083
403.96040,9.49932
404.02040,9.91863
404.08041,10.33516
404.14041,10.75187
404.20042,11.17191
404.26043,11.58883
404.32043,12.00784
404.38044,12.42293
404.44044,12.84066
404.50045,13.25890
404.56046,13.67713
404.62046,14.09072
404.68047,14.50700
404.74047,14.92477
404.80048,15.34177
404.86049,15.75986
404.92049,16.17732
404.98050,16.59369
405.04050,17.01067
405.10051,17.42768
405.16052,17.84042
405.22052,18.25637
405.28053,18.67624
405.34053,19.09315
405.40054,19.51050
405.46055,19.92661
405.52055,20.34308
405.58056,20.75905
405.64056,21.17226
405.70057,21.58634
405.76058,22.00368
405.82058,22.41800
405.88059,22.83416
405.94059,23.24977
406.00060,23.66409
406.06061,24.08272
406.12061,24.49485
406.18062,24.91238
406.24062,25.32893
406.30063,25.74339
406.36064,26.15562
406.42064,26.57083
406.48065,26.98392
406.54065,27.39590
406.60066,27.81122
406.66067,28.22780
406.72067,28.64066
406.78068,29.05491
406.84068,29.46769
406.90069,29.88361
406.96070,30.29867
407.02070,30.71063
407.08071,31.12463
407.14071,31.54198
407.20072,31.95516
407.26073,32.36884
407.32073,32.78337
407.38074,33.19779
407.44074,33.61221
407.50075,34.02604
407.56076,34.44028
407.62076,34.85432
407.68077,35.26635
407.74077,35.68247
407.80078,36.09826
407.86079,36.51607
407.92079,36.92759
407.98080,37.34076
408.04080,37.75419
408.10081,38.16792
408.16082,38.58307
408.22082,38.99942
408.28083,39.41099
408.34083,39.82513
408.40084,40.24068
408.46085,40.65492
408.52085,41.07074
408.58086,41.48462
408.64086,41.89924
408.70087,42.31159
408.76088,42.72284
408.82088,43.13686
408.88089,43.55206
408.94089,43.96459
409.00090,44.37878
409.06091,44.79072
409.12091,45.20638
409.18092,45.61768
409.24092,46.02862
409.30093,46.43856
409.36094,46.85265
409.42094,47.26652
409.48095,47.68075
409.54095,48.09127
409.60096,48.50345
409.66097,48.91675
409.72097,49.33112
409.78098,49.74193
409.84098,50.15756
409.90099,50.57065
409.96100,50.98354
410.02100,51.39469
410.08101,51.80428
410.14101,52.21774
410.20102,52.62790
410.26103,53.04147
410.32103,53.45484
410.38104,53.86805
410.44104,54.28076
410.50105,54.69248
410.56106,55.10397
410.62106,55.51286
410.68107,55.92678
410.74107,56.34199
410.80108,56.75562
410.86109,57.16572
410.92109,57.57748
410.98110,57.98664
411.04110,58.39893
411.10111,58.81127
411.16112,59.22389
411.22112,59.63448
411.28113,60.04253
411.34113,60.45552
411.40114,60.86639
411.46115,61.27835
411.52115,61.69143
411.58116,62.10049
411.64116,62.50992
411.70117,62.92145
411.76118,63.33105
411.82118,63.74015
411.88119,64.15077
411.94119,64.56083
412.00120,64.96859
412.06121,65.38007
412.12121,65.79109
412.18122,66.19997
412.24122,66.61121
412.30123,67.02087
412.36124,67.43425
412.42124,67.84248
412.48125,68.25422
412.54125,68.66385
412.60126,69.07411
412.66127,69.48090
412.72127,69.89123
412.78128,70.30361
412.84128,70.71349
412.90129,71.12456
412.96130,71.53364
413.02130,71.94177
413.08131,72.35311
413.14131,72.76649
413.20132,73.17685
413.26133,73.58447
413.32133,73.99835
413.38134,74.40550
413.44134,74.81481
413.50135,75.22256
413.56136,75.63425
413.62136,76.04374
413.68137,76.45191
413.74137,76.86038
413.80138,77.27148
413.86139,77.68165
413.92139,78.08876
413.98140,78.49507
414.04140,78.90432
414.10141,79.31436
414.16142,79.72428
414.22142,80.13318
414.28143,80.54461
414.34143,80.95398
414.40144,81.36358
414.46145,81.77523
414.52145,82.18473
414.58146,82.59507
414.64146,83.00601
414.70147,83.41731
414.76148,83.82836
414.82148,84.23644
414.88149,84.64883
414.94149,85.05405
415.00150,85.46596
415.06151,85.87485
415.12151,86.28529
415.18152,86.69665
415.24152,87.10466
415.30153,87.51361
415.36154,87.92250
415.42154,88.33137
415.48155,88.74233
415.54155,89.14788
415.60156,89.55780
415.66157,89.96437
415.72157,90.37196
415.78158,90.77767
415.84158,91.18531
415.90159,91.59403
415.96160,92.00466
416.02160,92.41430
416.08161,92.82124
416.14161,93.23004
416.20162,93.63838
416.26163,94.04576
416.32163,94.45560
416.38164,94.86147
416.44164,95.26839
416.50165,95.67784
416.56166,96.08655
416.62166,96.49318
416.68167,96.89953
416.74167,97.30560
416.80168,97.71075
416.86169,98.11850
416.92169,98.52750
416.98170,98.93396
417.04170,99.34082
417.10171,99.74728
417.16172,100.15238
417.22172,100.56159
417.28173,100.97079
417.34173,101.37865
417.40174,101.78528
417.46175,102.19378
417.52175,102.59873
417.58176,103.00372
417.64176,103.41025
417.70177,103.81870
417.76178,104.22857
417.82178,104.63540
417.88179,105.04248
417.94179,105.45009
418.00180,105.85655
418.06181,106.26064
418.12181,106.66616
418.18182,107.07288
418.24182,107.48043
418.30183,107.88594
418.36184,108.29395
418.42184,108.69975
418.48185,109.10755
418.54185,109.51205
418.60186,109.91806
418.66187,110.32486
418.72187,110.73366
418.78188,111.13843
418.84188,111.54340
418.90189,111.94670
418.96190,112.35267
419.02190,112.75608
419.08191,113.15985
419.14191,113.56421
419.20192,113.97202
419.26193,114.37785
419.32193,114.78386
419.38194,115.19128
419.44194,115.59758
419.50195,116.00438
419.56196,116.41151
419.62196,116.81389
419.68197,117.21973
419.74197,117.62614
419.80198,118.03402
419.86199,118.43855
419.92199,118.84471
419.98200,119.24798
420.04200,119.65600
420.10201,120.05899
420.16202,120.46460
420.22202,120.86624
420.28203,121.27052
420.34203,121.67511
420.40204,122.08101
420.46205,122.48784
420.52205,122.89336
420.58206,123.29529
420.64206,123.69816
420.70207,124.10563
420.76208,124.50739
420.82208,124.91333
420.88209,125.31735
420.94209,0.05874
421.00210,0.46053
421.06211,0.86485
421.12211,1.26912
421.18212,1.67159
421.24212,2.07518
421.30213,2.48319
421.36214,2.88561
421.42214,3.29003
421.48215,3.69368
421.54215,4.09604
421.60216,4.49612
421.66217,4.90058
421.72217,5.30270
421.78218,5.70555
421.84218,6.10649
421.90219,6.50700
421.96220,6.91265
422.02220,7.31635
422.08221,7.71655
422.14221,8.11814
422.20222,8.52024
422.26223,8.92071
422.32223,9.32442
422.38224,9.72571
422.44224,10.12879
422.50225,10.53051
422.56226,10.93536
422.62226,11.33851
422.68227,11.74397
422.74227,12.14713
422.80228,12.55177
422.86229,12.95402
422.92229,13.35626
422.98230,13.75763
423.04230,14.16233
423.10231,14.56758
423.16232,14.97158
423.22232,15.37351
423.28233,15.77767
423.34233,16.18320
423.40234,16.58417
423.46235,16.98864
423.52235,17.39032
423.58236,17.78996
423.64236,18.19375
423.70237,18.59617
423.76238,18.99874
423.82238,19.40280
423.88239,19.80455
423.94239,20.20607
424.00240,20.60843
424.06241,21.01000
424.12241,21.41175
424.18242,21.81300
424.24242,22.21694
424.30243,22.61834
424.36244,23.01646
424.42244,23.41952
424.48245,23.82232
424.54245,24.22638
424.60246,24.63091
424.66247,25.03503
424.72247,25.43859
424.78248,25.83897
424.84248,26.24178
424.90249,26.64641
424.96250,27.04804
425.02250,27.44930
425.08251,27.85146
425.14251,28.25032
425.20252,28.65264
425.26253,29.05188
425.32253,29.45493
425.38254,29.85594
425.44254,30.25695
425.50255,30.65781
425.56256,31.05895
425.62256,31.46199
425.68257,31.86430
425.74257,32.26554
425.80258,32.66747
425.86259,33.06562
425.92259,33.46245
425.98260,33.86249
426.04260,34.26067
426.10261,34.66154
426.16262,35.06560
426.22262,35.46592
426.28263,35.86854
426.34263,36.26848
426.40264,36.66992
426.46265,37.06940
426.52265,37.47100
426.58266,37.86928
426.64266,38.26733
426.70267,38.66775
426.76268,39.06596
426.82268,39.46707
426.88269,39.86740
426.94269,40.26724
427.00270,40.67020
427.06271,41.06917
427.12271,41.47029
427.18272,41.87038
427.24272,42.26914
427.30273,42.66660
427.36274,43.06453
427.42274,43.46404
427.48275,43.86447
427.54275,44.26057
427.60276,44.66011
427.66277,45.05652
427.72277,45.45734
427.78278,45.85549
427.84278,46.25502
427.90279,46.65329
427.96280,47.05022
428.02280,47.44680
428.08281,47.84328
428.14281,48.24059
428.20282,48.64288
428.26283,49.04171
428.32283,49.43964
428.38284,49.83868
428.44284,50.23935
428.50285,50.63736
428.56286,51.03735
428.62286,51.43301
428.68287,51.82999
428.74287,52.22873
428.80288,52.62459
428.86289,53.02470
428.92289,53.42141
428.98290,53.81772
429.04290,54.21674
429.10291,54.61649
429.16292,55.01499
429.22292,55.41301
429.28293,55.81180
429.34293,56.20886
429.40294,56.60845
429.46295,57.00618
429.52295,57.40342
429.58296,57.80046
429.64296,58.19936
429.70297,58.59859
429.76298,58.99742
429.82298,59.39455
429.88299,59.78959
429.94299,60.18678
430.00300,60.58531
430.06301,60.98319
430.12301,61.38053
430.18302,61.77978
430.24302,62.17609
430.30303,62.57489
430.36304,62.96990
430.42304,63.36478
430.48305,63.76392
430.54305,64.15961
430.60306,64.55598
430.66307,64.95066
430.72307,65.34644
430.78308,65.74322
430.84308,66.14111
430.90309,66.53723
430.96310,66.93215
431.02310,67.32910
431.08311,67.72712
431.14311,68.12392
431.20312,68.52355
431.26313,68.91839
431.32313,69.31336
431.38314,69.70740
431.44314,70.10563
431.50315,70.50475
431.56316,70.90033
431.62316,71.29668
431.68317,71.69100
431.74317,72.08487
431.80318,72.48244
431.86319,72.87588
431.92319,73.27167
431.98320,73.66753
432.04320,74.06481
432.10321,74.46031
432.16322,74.85492
432.22322,75.24997
432.28323,75.64623
432.34323,76.04154
432.40324,76.43438
432.46325,76.83072
432.52325,77.22773
432.58326,77.62209
432.64326,78.01520
432.70327,78.40754
432.76328,78.80447
432.82328,79.19998
432.88329,79.59599
432.94329,79.99100
433.00330,80.38573
433.06331,80.78352
433.12331,81.17844
433.18332,81.57440
433.24332,81.97193
433.30333,82.36651
433.36334,82.76269
433.42334,83.15685
433.48335,83.54897
433.54335,83.94382
433.60336,84.33847
433.66337,84.73373
433.72337,85.13140
433.78338,85.52587
433.84338,85.92141
433.90339,86.31540
433.96340,86.71130
434.02340,87.10407
434.08341,87.49750
434.14341,87.89173
434.20342,88.28521
434.26343,88.68124
434.32343,89.07637
434.38344,89.47062
434.44344,89.86677
434.50345,90.26218
434.56346,90.65677
434.62346,91.05232
434.68347,91.44828
434.74347,91.84238
434.80348,92.23558
434.86349,92.62978
434.92349,93.02669
434.98350,93.42203
435.04350,93.81645
435.10351,94.20874
435.16352,94.60285
435.22352,94.99638
435.28353,95.39027
435.34353,95.78233
435.40354,96.17696
435.46355,96.57079
435.52355,96.96676
435.58356,97.36070
435.64356,97.75599
435.70357,98.14754
435.76358,98.54301
435.82358,98.93784
435.88359,99.32950
435.94359,99.72485
436.00360,100.12063
436.06361,100.51577
436.12361,100.90886
436.18362,101.30008
436.24362,101.69489
436.30363,102.08824
436.36364,102.48030
436.42364,102.87098
436.48365,103.26318
436.54365,103.65639
436.60366,104.05016
436.66367,104.44337
436.72367,104.83615
436.78368,105.22867
436.84368,105.62067
436.90369,106.01424
436.96370,106.40630
437.02370,106.80100
437.08371,107.19333
437.14371,107.58511
437.20372,107.97508
437.26373,108.36717
437.32373,108.75977
437.38374,109.15195
437.44374,109.54067
437.50375,109.93138
437.56376,110.32142
437.62376,110.71199
437.68377,111.10349
437.74377,111.49535
437.80378,111.88842
437.86379,112.27786
437.92379,112.66627
437.98380,113.05497
438.04380,113.44382
438.10381,113.83833
438.16382,114.23217
438.22382,114.62592
438.28383,115.01692
438.34383,115.40871
438.40384,115.80141
438.46385,116.19127
438.52385,116.58009
438.58386,116.97169
438.64386,117.36418
438.70387,117.75423
438.76388,118.14633
438.82388,118.53635
438.88389,118.92968
438.94389,119.32021
439.00390,119.71091
439.06391,120.10185
439.12391,120.49469
439.18392,120.88604
439.24392,121.27510
439.30393,121.66512
439.36394,122.05289
439.42394,122.44163
439.48395,122.83380
439.54395,123.22477
439.60396,123.61559
439.66397,124.00812
439.72397,124.39776
439.78398,124.79055
439.84398,125.17936
439.90399,125.56903
439.96400,0.29370
440.02400,0.68607
440.08401,1.07720
440.14401,1.46897
440.20402,1.86019
440.26403,2.25047
440.32403,2.64294
440.38404,3.03249
440.44404,3.42029
440.50405,3.80929
440.56406,4.19705
440.62406,4.58724
440.68407,4.97320
440.74407,5.36265
440.80408,5.75402
440.86409,6.14361
440.92409,6.53441
440.98410,6.92316
441.04410,7.31167
441.10411,7.70280
441.16412,8.09209
441.22412,8.48095
441.28413,8.86735
441.34413,9.25701
441.40414,9.64455
441.46415,10.03358
441.52415,10.42213
441.58416,10.81169
441.64416,11.20166
441.70417,11.58693
441.76418,11.97232
441.82418,12.36228
441.88419,12.75317
441.94419,13.14371
442.00420,13.53529
442.06421,13.92657
442.12421,14.31524
442.18422,14.70270
442.24422,15.09261
442.30423,15.48191
442.36424,15.86937
442.42424,16.25445
442.48425,16.64098
442.54425,17.02553
442.60426,17.41276
442.66427,17.79951
442.72427,18.18625
442.78428,18.57415
442.84428,18.96059
442.90429,19.34806
442.96430,19.73792
443.02430,20.12521
443.08431,20.51504
443.14431,20.90251
443.20432,21.28817
443.26433,21.67575
443.32433,22.06330
443.38434,22.45074
443.44434,22.83903
443.50435,23.22392
443.56436,23.61199
443.62436,23.99872
443.68437,24.38401
443.74437,24.76880
443.80438,25.15420
443.86439,25.54100
443.92439,25.92629
443.98440,26.31009
444.04440,26.69498
444.10441,27.08170
444.16442,27.46630
444.22442,27.85240
444.28443,28.23862
444.34443,28.62258
444.40444,29.00940
444.46445,29.39486
444.52445,29.78065
444.58446,30.16758
444.64446,30.55589
444.70447,30.94172
444.76448,31.32915
444.82448,31.71702
444.88449,32.10302
444.94449,32.48976
445.00450,32.87527
445.06451,33.26046
445.12451,33.64413
445.18452,34.02951
445.24452,34.41853
445.30453,34.80526
445.36454,35.19177
445.42454,35.58063
445.48455,35.96825
445.54455,36.35367
445.60456,36.73816
445.66457,37.12336
445.72457,37.50769
445.78458,37.89052
445.84458,38.27540
445.90459,38.66075
445.96460,39.04643
446.02460,39.43177
446.08461,39.81452
446.14461,40.19807
446.20462,40.58345
446.26463,40.96981
446.32463,41.35600
446.38464,41.74227
446.44464,42.12926
446.50465,42.51566
446.56466,42.90078
446.62466,43.28729
446.68467,43.67269
446.74467,44.05763
446.80468,44.44534
446.86469,44.83003
446.92469,45.21442
446.98470,45.59987
447.04470,45.98644
447.10471,46.37286
447.16472,46.75469
447.22472,47.13940
447.28473,47.52304
447.34473,47.90755
447.40474,48.29271
447.46475,48.67693
447.52475,49.06266
